2025/6/6 00:00:00,61711
2025/6/6 00:01:00,61697
2025/6/6 00:02:00,61696
2025/6/6 00:03:00,61697
2025/6/6 00:04:00,61709
2025/6/6 00:05:00,61713
2025/6/6 00:06:00,61714
2025/6/6 00:07:00,61716
2025/6/6 00:08:00,61723
2025/6/6 00:09:53,61719
2025/6/6 00:10:00,61719
2025/6/6 00:11:00,61724
2025/6/6 00:12:00,61720
2025/6/6 00:13:00,61725
2025/6/6 00:14:00,61725
2025/6/6 00:15:00,61716
2025/6/6 00:16:00,61724
2025/6/6 00:17:00,61728
2025/6/6 00:18:00,61728
2025/6/6 00:19:00,61730
2025/6/6 00:20:00,61727
2025/6/6 00:21:00,61722
2025/6/6 00:22:00,61726
2025/6/6 00:23:00,61735
2025/6/6 00:24:00,61739
2025/6/6 00:25:00,61739
2025/6/6 00:26:00,61743
2025/6/6 00:27:00,61742
2025/6/6 00:28:00,61733
2025/6/6 00:29:00,61739
2025/6/6 00:30:00,61748
2025/6/6 00:31:00,61757
2025/6/6 00:32:00,61771
2025/6/6 00:33:00,61775
2025/6/6 00:34:00,61780
2025/6/6 00:35:00,61784
2025/6/6 00:36:00,61784
2025/6/6 00:37:00,61790
2025/6/6 00:38:00,61793
2025/6/6 00:39:00,61802
2025/6/6 00:40:00,61798
2025/6/6 00:41:00,61801
2025/6/6 00:42:00,61804
2025/6/6 00:43:00,61808
2025/6/6 00:44:00,61815
2025/6/6 00:45:00,61808
2025/6/6 00:46:00,61810
2025/6/6 00:47:00,61807
2025/6/6 00:48:00,61812
2025/6/6 00:49:00,61816
2025/6/6 00:50:00,61822
2025/6/6 00:51:00,61826
2025/6/6 00:52:00,61822
2025/6/6 00:53:00,61826
2025/6/6 00:54:00,61827
2025/6/6 00:55:00,61824
2025/6/6 00:56:00,61824
2025/6/6 00:57:00,61825
2025/6/6 00:58:00,61824
2025/6/6 00:59:00,61820
2025/6/6 01:00:00,61829
2025/6/6 01:01:00,61814
2025/6/6 01:02:00,61812
2025/6/6 01:03:00,61813
2025/6/6 01:04:00,61819
2025/6/6 01:05:00,61805
2025/6/6 01:06:00,61812
2025/6/6 01:07:00,61817
2025/6/6 01:08:00,61812
2025/6/6 01:09:51,61808
2025/6/6 01:10:00,61807
2025/6/6 01:11:00,61806
2025/6/6 01:12:00,61800
2025/6/6 01:13:00,61798
2025/6/6 01:14:00,61800
2025/6/6 01:15:00,61801
2025/6/6 01:16:00,61800
2025/6/6 01:17:00,61804
2025/6/6 01:18:00,61804
2025/6/6 01:19:00,61791
2025/6/6 01:20:00,61798
2025/6/6 01:21:00,61792
2025/6/6 01:22:00,61789
2025/6/6 01:23:00,61784
2025/6/6 01:24:00,61768
2025/6/6 01:25:00,61774
2025/6/6 01:26:00,61773
2025/6/6 01:27:00,61775
2025/6/6 01:28:00,61768
2025/6/6 01:29:00,61767
2025/6/6 01:30:00,61776
2025/6/6 01:31:00,61771
2025/6/6 01:32:00,61758
2025/6/6 01:33:00,61759
2025/6/6 01:34:00,61756
2025/6/6 01:35:00,61739
2025/6/6 01:36:00,61721
2025/6/6 01:37:00,61720
2025/6/6 01:38:00,61718
2025/6/6 01:39:00,61714
2025/6/6 01:40:00,61717
2025/6/6 01:41:00,61724
2025/6/6 01:42:00,61732
2025/6/6 01:43:00,61730
2025/6/6 01:44:00,61736
2025/6/6 01:45:00,61743
2025/6/6 01:46:00,61748
2025/6/6 01:47:00,61742
2025/6/6 01:48:00,61736
2025/6/6 01:49:00,61739
2025/6/6 01:50:00,61733
2025/6/6 01:51:00,61727
2025/6/6 01:52:00,61718
2025/6/6 01:53:00,61727
2025/6/6 01:54:00,61724
2025/6/6 01:55:00,61715
2025/6/6 01:56:00,61703
2025/6/6 01:57:00,61699
