2025/12/18 00:00:00,42382
2025/12/18 00:01:00,42386
2025/12/18 00:02:00,42387
2025/12/18 00:03:00,42387
2025/12/18 00:04:00,42390
2025/12/18 00:05:00,42401
2025/12/18 00:06:00,42403
2025/12/18 00:07:00,42398
2025/12/18 00:08:00,42405
2025/12/18 00:09:00,42402
2025/12/18 00:10:00,42398
2025/12/18 00:11:00,42397
2025/12/18 00:12:00,42399
2025/12/18 00:13:00,42403
2025/12/18 00:14:00,42409
2025/12/18 00:15:00,42416
2025/12/18 00:16:00,42422
2025/12/18 00:17:00,42417
2025/12/18 00:18:00,42427
2025/12/18 00:19:00,42438
2025/12/18 00:20:00,42444
2025/12/18 00:21:00,42438
2025/12/18 00:22:00,42438
2025/12/18 00:23:00,42445
2025/12/18 00:24:00,42448
2025/12/18 00:25:00,42449
2025/12/18 00:26:00,42454
2025/12/18 00:27:00,42465
2025/12/18 00:28:00,42467
2025/12/18 00:29:00,42478
2025/12/18 00:30:00,42486
2025/12/18 00:31:00,42485
2025/12/18 00:32:00,42490
2025/12/18 00:33:00,42480
2025/12/18 00:34:00,42470
2025/12/18 00:35:00,42468
2025/12/18 00:36:00,42468
2025/12/18 00:37:00,42467
2025/12/18 00:38:00,42470
2025/12/18 00:39:00,42477
2025/12/18 00:40:00,42482
2025/12/18 00:41:00,42480
2025/12/18 00:42:00,42477
2025/12/18 00:43:00,42482
2025/12/18 00:44:00,42485
2025/12/18 00:45:00,42483
2025/12/18 00:46:00,42480
2025/12/18 00:47:00,42487
2025/12/18 00:48:00,42485
2025/12/18 00:49:00,42494
2025/12/18 00:50:00,42490
2025/12/18 00:51:00,42491
2025/12/18 00:52:00,42489
2025/12/18 00:53:00,42482
2025/12/18 00:54:00,42486
2025/12/18 00:55:00,42498
2025/12/18 00:56:00,42499
2025/12/18 00:57:00,42492
2025/12/18 00:58:00,42488
2025/12/18 00:59:00,42493
2025/12/18 01:00:00,42498
2025/12/18 01:01:00,42502
2025/12/18 01:02:00,42499
2025/12/18 01:03:00,42492
2025/12/18 01:04:00,42496
2025/12/18 01:05:00,42500
2025/12/18 01:06:00,42496
2025/12/18 01:07:00,42502
2025/12/18 01:08:00,42504
2025/12/18 01:09:00,42508
2025/12/18 01:10:00,42510
2025/12/18 01:11:00,42514
2025/12/18 01:12:00,42520
2025/12/18 01:13:00,42527
2025/12/18 01:14:00,42523
2025/12/18 01:15:00,42530
2025/12/18 01:16:01,42530
2025/12/18 01:17:00,42527
2025/12/18 01:18:00,42522
2025/12/18 01:19:00,42525
2025/12/18 01:20:00,42519
2025/12/18 01:21:00,42524
2025/12/18 01:22:00,42528
2025/12/18 01:23:00,42529
2025/12/18 01:24:00,42529
2025/12/18 01:25:00,42536
2025/12/18 01:26:01,42532
2025/12/18 01:27:00,42530
2025/12/18 01:28:00,42526
2025/12/18 01:29:00,42519
2025/12/18 01:30:00,42520
2025/12/18 01:31:00,42518
2025/12/18 01:32:00,42518
2025/12/18 01:33:00,42525
2025/12/18 01:34:00,42532
2025/12/18 01:35:00,42539
2025/12/18 01:36:00,42532
2025/12/18 01:37:00,42532
2025/12/18 01:38:00,42522
2025/12/18 01:39:00,42512
2025/12/18 01:40:00,42506
2025/12/18 01:41:00,42503
2025/12/18 01:42:00,42493
2025/12/18 01:43:00,42492
2025/12/18 01:44:00,42494
2025/12/18 01:45:00,42495
2025/12/18 01:46:00,42494
2025/12/18 01:47:00,42493
2025/12/18 01:48:00,42494
2025/12/18 01:49:00,42489
2025/12/18 01:50:00,42481
2025/12/18 01:51:00,42474
2025/12/18 01:52:00,42471
2025/12/18 01:53:00,42461
2025/12/18 01:54:00,42456
2025/12/18 01:55:00,42446
2025/12/18 01:56:00,42447
2025/12/18 01:57:00,42443
2025/12/18 01:58:00,42435
2025/12/18 01:59:00,42430
2025/12/18 02:00:00,42432
2025/12/18 02:01:00,42428
2025/12/18 02:02:00,42428
2025/12/18 02:03:00,42435
2025/12/18 02:04:00,42432
2025/12/18 02:05:00,42432
2025/12/18 02:06:00,42431
2025/12/18 02:07:00,42430
2025/12/18 02:08:00,42424
2025/12/18 02:09:00,42428
2025/12/18 02:10:00,42428
2025/12/18 02:11:00,42426
2025/12/18 02:12:00,42422
2025/12/18 02:13:00,42419
2025/12/18 02:14:00,42416
2025/12/18 02:15:00,42415
2025/12/18 02:16:00,42415
2025/12/18 02:17:00,42405
2025/12/18 02:18:00,42398
2025/12/18 02:19:00,42392
2025/12/18 02:20:00,42391
2025/12/18 02:21:00,42390
2025/12/18 02:22:00,42393
2025/12/18 02:23:00,42391
2025/12/18 02:24:00,42386
2025/12/18 02:25:00,42393
2025/12/18 02:26:00,42392
2025/12/18 02:27:00,42391
2025/12/18 02:28:00,42392
2025/12/18 02:29:00,42394
2025/12/18 02:30:00,42397
2025/12/18 02:31:00,42396
2025/12/18 02:32:00,42391
2025/12/18 02:33:00,42388
2025/12/18 02:34:00,42383
2025/12/18 02:35:00,42383
2025/12/18 02:36:00,42381
2025/12/18 02:37:00,42378
2025/12/18 02:38:00,42370
2025/12/18 02:39:00,42366
2025/12/18 02:40:00,42359
2025/12/18 02:41:00,42353
2025/12/18 02:42:00,42349
2025/12/18 02:43:00,42343
2025/12/18 02:44:00,42342
2025/12/18 02:45:00,42337
2025/12/18 02:46:00,42332
2025/12/18 02:47:00,42325
2025/12/18 02:48:00,42316
2025/12/18 02:49:00,42313
2025/12/18 02:50:00,42305
2025/12/18 02:51:00,42294
